# BJD-2450000   mag       e_mag      Flag   Phase    
  7129.143288   +0.0069   0.00095    0      0.90926  
  7129.184152   +0.0056   0.00095    0      0.92587  
  7129.204583   +0.0061   0.00095    0      0.93417  
  7129.225015   +0.0064   0.00095    0      0.94247  
  7129.245446   +0.0067   0.00095    1      0.95077  
  7129.265878   +0.0072   0.00095    0      0.95907  
  7129.286310   +0.0075   0.00095    1      0.96737  
  7129.306741   +0.0207   0.00095    5      0.97568  
  7129.327173   +0.0567   0.00095    5      0.98398  
  7129.347605   +0.0911   0.00095    5      0.99228  
  7129.368036   +0.1032   0.00095    5      0.00058  
  7129.429331   +0.0155   0.00095    5      0.02549  
  7129.490626   +0.0061   0.00095    1      0.05039  
  7129.511058   +0.0051   0.00095    0      0.05869  
  7129.531490   +0.0059   0.00095    1      0.06699  
  7129.551921   +0.0056   0.00095    0      0.07530  
  7129.572353   +0.0052   0.00095    0      0.08360  
  7129.592784   +0.0052   0.00095    0      0.09190  
  7129.613216   +0.0045   0.00095    0      0.10020  
  7129.654079   +0.0040   0.00095    1      0.11681  
  7129.674511   +0.0046   0.00095    0      0.12511  
  7129.756238   +0.0034   0.00095    0      0.15831  
  7129.776669   +0.0036   0.00095    0      0.16662  
  7129.797101   +0.0031   0.00095    0      0.17492  
  7129.837964   +0.0023   0.00095    1      0.19152  
  7129.858396   +0.0024   0.00095    0      0.19982  
  7129.919691   -0.0008   0.00095    0      0.22473  
  7129.940123   -0.0008   0.00095    0      0.23303  
  7129.960554   -0.0009   0.00095    0      0.24133  
  7129.980986   -0.0009   0.00095    1      0.24963  
  7130.001417   -0.0012   0.00095    0      0.25793  
  7130.021849   -0.0011   0.00095    0      0.26624  
  7130.042281   -0.0011   0.00095    0      0.27454  
  7130.062712   -0.0010   0.00095    0      0.28284  
  7130.103576   -0.0007   0.00095    1      0.29944  
  7130.164871   -0.0017   0.00095    0      0.32435  
  7130.185303   -0.0022   0.00095    0      0.33265  
  7130.205734   -0.0017   0.00095    0      0.34095  
  7130.226166   -0.0015   0.00095    0      0.34925  
  7130.246597   -0.0017   0.00095    1      0.35756  
  7130.267029   -0.0009   0.00095    0      0.36586  
  7130.328324   -0.0004   0.00095    0      0.39076  
  7130.410051   -0.0021   0.00095    0      0.42397  
  7130.430482   -0.0022   0.00095    0      0.43227  
  7130.450914   -0.0023   0.00095    1      0.44057  
  7130.471346   -0.0021   0.00095    0      0.44887  
  7130.491777   -0.0025   0.00095    0      0.45718  
  7130.512209   -0.0020   0.00095    1      0.46548  
  7130.532641   +0.0014   0.00095    5      0.47378  
  7130.553072   +0.0175   0.00095    5      0.48208  
  7130.573504   +0.0344   0.00095    5      0.49038  
  7130.593936   +0.0432   0.00095    5      0.49868  
  7130.614367   +0.0391   0.00095    5      0.50699  
  7130.634799   +0.0236   0.00095    5      0.51529  
  7130.655231   +0.0060   0.00095    5      0.52359  
  7130.675662   -0.0011   0.00095    5      0.53189  
  7130.696094   -0.0014   0.00095    1      0.54019  
  7130.716526   -0.0010   0.00095    0      0.54849  
  7130.736957   -0.0013   0.00095    0      0.55680  
  7130.757389   -0.0011   0.00095    1      0.56510  
  7130.777821   -0.0009   0.00095    0      0.57340  
  7130.798252   -0.0010   0.00095    0      0.58170  
  7130.818684   -0.0004   0.00095    0      0.59000  
  7130.839115   -0.0010   0.00095    0      0.59831  
  7130.900411   -0.0010   0.00095    1      0.62321  
  7130.920842   -0.0006   0.00095    0      0.63151  
  7130.941274   -0.0014   0.00095    0      0.63981  
  7130.961706   -0.0005   0.00095    0      0.64812  
  7130.982137   -0.0007   0.00095    0      0.65642  
  7131.043432   -0.0003   0.00095    1      0.68132  
  7131.063864   -0.0000   0.00095    0      0.68962  
  7131.084296   -0.0002   0.00095    0      0.69793  
  7131.145591   -0.0026   0.00095    0      0.72283  
  7131.166022   -0.0022   0.00095    0      0.73113  
  7131.186454   -0.0016   0.00095    1      0.73943  
  7131.206885   -0.0017   0.00095    0      0.74774  
  7131.227317   -0.0010   0.00095    0      0.75604  
  7131.247749   -0.0014   0.00095    0      0.76434  
  7131.268181   -0.0002   0.00095    0      0.77264  
  7131.288612   -0.0004   0.00095    1      0.78094  
  7131.309044   +0.0004   0.00095    0      0.78924  
  7131.329476   +0.0009   0.00095    0      0.79755  
  7131.349907   +0.0009   0.00095    0      0.80585  
  7131.370339   +0.0020   0.00095    0      0.81415  
  7131.390771   +0.0018   0.00095    1      0.82245  
  7131.411202   +0.0033   0.00095    0      0.83075  
  7131.431634   +0.0034   0.00095    0      0.83906  
  7131.452066   +0.0037   0.00095    0      0.84736  
  7131.472497   +0.0042   0.00095    0      0.85566  
  7131.492929   +0.0050   0.00095    1      0.86396  
  7131.513361   +0.0058   0.00095    0      0.87226  
  7131.554224   +0.0064   0.00095    0      0.88887  
  7131.635951   +0.0065   0.00095    0      0.92207  
  7131.656382   +0.0063   0.00095    0      0.93037  
  7131.676814   +0.0073   0.00095    1      0.93868  
  7131.697246   +0.0073   0.00095    0      0.94698  
  7131.717677   +0.0081   0.00095    0      0.95528  
  7131.738109   +0.0081   0.00095    1      0.96358  
  7131.758541   +0.0115   0.00095    5      0.97188  
  7131.778972   +0.0406   0.00095    5      0.98018  
  7131.799404   +0.0782   0.00095    5      0.98849  
  7131.819836   +0.1026   0.00095    5      0.99679  
  7131.840267   +0.0990   0.00095    5      0.00509  
  7131.881131   +0.0306   0.00095    5      0.02169  
  7131.901562   +0.0084   0.00095    5      0.03000  
  7131.921994   +0.0069   0.00095    1      0.03830  
  7131.942426   +0.0076   0.00095    0      0.04660  
  7131.962857   +0.0071   0.00095    0      0.05490  
  7131.983289   +0.0073   0.00095    0      0.06320  
  7132.003721   +0.0068   0.00095    1      0.07150  
  7132.024153   +0.0068   0.00095    0      0.07981  
  7132.044584   +0.0072   0.00095    0      0.08811  
  7132.065016   +0.0068   0.00095    0      0.09641  
  7132.085448   +0.0068   0.00095    0      0.10471  
  7132.126311   +0.0042   0.00095    1      0.12131  
  7132.146743   +0.0038   0.00095    0      0.12962  
  7132.167174   +0.0034   0.00095    0      0.13792  
  7132.187606   +0.0032   0.00095    0      0.14622  
  7132.208038   +0.0025   0.00095    0      0.15452  
  7132.228469   +0.0029   0.00095    1      0.16282  
  7132.248901   +0.0023   0.00095    0      0.17112  
  7132.269333   +0.0021   0.00095    0      0.17943  
  7132.289764   +0.0024   0.00095    0      0.18773  
  7132.310196   +0.0013   0.00095    0      0.19603  
  7132.391923   -0.0012   0.00095    1      0.22924  
  7132.412354   -0.0014   0.00095    0      0.23754  
  7132.453218   -0.0020   0.00095    0      0.25414  
  7132.473649   -0.0019   0.00095    0      0.26244  
  7132.494081   -0.0021   0.00095    0      0.27075  
  7132.514513   -0.0019   0.00095    1      0.27905  
  7132.534944   -0.0020   0.00095    0      0.28735  
  7132.555376   -0.0022   0.00095    0      0.29565  
  7132.575808   -0.0018   0.00095    0      0.30395  
  7132.637103   -0.0019   0.00095    1      0.32886  
